epoch,error
1362,15.467253013192678
1363,15.467235893547246
1364,15.467218763391914
1365,15.46720162267098
1366,15.467184471328528
1367,15.46716730930849
1368,15.467150136554572
1369,15.467132953010376
1370,15.46711575861925
1371,15.467098553324405
1372,15.467081337068857
1373,15.467064109795446
1374,15.46704687144683
1375,15.46702962196546
1376,15.467012361293618
1377,15.466995089373437
1378,15.466977806146776
1379,15.466960511555387
1380,15.466943205540826
1381,15.466925888044406
1382,15.4669085590073
1383,15.466891218370465
1384,15.46687386607469
1385,15.466856502060532
1386,15.466839126268416
1387,15.466821738638515
1388,15.466804339110816
1389,15.46678692762517
1390,15.466769504121125
1391,15.466752068538138
1392,15.466734620815389
1393,15.466717160891905
1394,15.466699688706498
1395,15.46668220419777
1396,15.466664707304115
1397,15.466647197963766
1398,15.466629676114716
1399,15.466612141694762
1400,15.466594594641471
1401,15.46657703489226
1402,15.466559462384271
1403,15.466541877054492
1404,15.466524278839696
1405,15.466506667676397
1406,15.466489043500943
1407,15.46647140624946
1408,15.46645375585786
1409,15.466436092261848
1410,15.46641841539689
1411,15.466400725198234
1412,15.466383021600956
1413,15.466365304539895
1414,15.466347573949642
1415,15.466329829764591
1416,15.46631207191892
1417,15.466294300346535
1418,15.466276514981244
1419,15.46625871575646
1420,15.466240902605529
1421,15.46622307546146
1422,15.466205234257098
1423,15.466187378925005
1424,15.466169509397599
1425,15.466151625606978
1426,15.466133727485065
1427,15.46611581496353
1428,15.466097887973817
1429,15.46607994644714
1430,15.466061990314447
1431,15.466044019506509
1432,15.4660260339538
1433,15.466008033586583
1434,15.465990018334889
1435,15.465971988128501
1436,15.465953942896943
1437,15.465935882569546
1438,15.465917807075343
1439,15.465899716343149
1440,15.465881610301519
1441,15.465863488878792
1442,15.465845352003015
1443,15.46582719960203
1444,15.465809031603397
1445,15.465790847934453
1446,15.465772648522254
1447,15.465754433293638
1448,15.465736202175119
1449,15.465717955093071
1450,15.465699691973498
1451,15.465681412742189
1452,15.465663117324716
1453,15.465644805646336
1454,15.46562647763205
1455,15.465608133206628
1456,15.465589772294562
1457,15.465571394820056
1458,15.46555300070708
1459,15.465534589879335
1460,15.465516162260231
1461,15.465497717772958
1462,15.465479256340368
1463,15.465460777885085
1464,15.465442282329454
1465,15.465423769595546
1466,15.465405239605147
1467,15.465386692279793
1468,15.46536812754073
1469,15.46534954530888
1470,15.465330945504979
1471,15.465312328049405
1472,15.465293692862282
1473,15.46527503986345
1474,15.465256368972472
1475,15.465237680108604
1476,15.465218973190842
1477,15.465200248137874
1478,15.465181504868127
1479,15.465162743299672
1480,15.465143963350387
1481,15.465125164937778
1482,15.46510634797906
1483,15.465087512391213
1484,15.465068658090871
1485,15.465049784994385
1486,15.465030893017795
1487,15.465011982076865
1488,15.46499305208702
1489,15.464974102963447
1490,15.464955134620935
1491,15.464936146974061
1492,15.464917139937057
1493,15.464898113423805
1494,15.464879067347955
1495,15.464860001622803
1496,15.464840916161322
1497,15.464821810876215
1498,15.464802685679828
1499,15.46478354048423
1500,15.464764375201145
1501,15.464745189741958
1502,15.464725984017791
1503,15.46470675793942
1504,15.464687511417294
1505,15.464668244361517
1506,15.464648956681938
1507,15.464629648287996
1508,15.464610319088845
1509,15.464590968993342
1510,15.464571597909941
1511,15.464552205746806
1512,15.464532792411777
1513,15.464513357812352
1514,15.46449390185567
1515,15.464474424448557
1516,15.46445492549751
1517,15.464435404908663
1518,15.464415862587812
1519,15.464396298440434
1520,15.464376712371635
1521,15.464357104286188
1522,15.464337474088536
1523,15.464317821682714
1524,15.46429814697249
1525,15.464278449861249
1526,15.464258730251988
1527,15.4642389880474
1528,15.464219223149788
1529,15.46419943546114
1530,15.464179624883043
1531,15.464159791316764
1532,15.464139934663153
1533,15.464120054822782
1534,15.464100151695789
1535,15.464080225181945
1536,15.464060275180739
1537,15.464040301591206
1538,15.464020304312038
1539,15.464000283241564
1540,15.463980238277772
1541,15.463960169318202
1542,15.46394007626006
1543,15.463919959000222
1544,15.463899817435111
1545,15.46387965146082
1546,15.463859460973023
1547,15.463839245867058
1548,15.463819006037845
1549,15.463798741379922
1550,15.463778451787494
1551,15.463758137154308
1552,15.46373779737375
1553,15.463717432338827
1554,15.463697041942144
1555,15.463676626075898
1556,15.463656184631935
1557,15.46363571750165
1558,15.46361522457609
1559,15.463594705745875
1560,15.463574160901235
1561,15.463553589932006
1562,15.463532992727608
1563,15.463512369177039
1564,15.463491719168937
1565,15.463471042591493
1566,15.463450339332523
1567,15.463429609279405
1568,15.463408852319105
1569,15.463388068338189
1570,15.463367257222817
1571,15.463346418858725
1572,15.463325553131215
1573,15.46330465992519
1574,15.463283739125146
1575,15.463262790615104
1576,15.463241814278728
1577,15.463220809999216
1578,15.463199777659343
1579,15.463178717141462
1580,15.463157628327528
1581,15.463136511099014
1582,15.463115365336998
1583,15.463094190922096
1584,15.46307298773452
1585,15.463051755654048
1586,15.463030494559975
1587,15.46300920433122
1588,15.462987884846207
1589,15.462966535982956
1590,15.46294515761902
1591,15.462923749631551
1592,15.462902311897167
1593,15.462880844292133
1594,15.46285934669224
1595,15.462837818972803
1596,15.462816261008697
1597,15.462794672674372
1598,15.462773053843776
1599,15.462751404390438
1600,15.462729724187428
1601,15.462708013107337
1602,15.462686271022333
1603,15.462664497804083
1604,15.462642693323836
1605,15.462620857452329
1606,15.46259899005986
1607,15.46257709101629
1608,15.46255516019095
1609,15.462533197452764
1610,15.462511202670159
1611,15.462489175711076
1612,15.462467116443026
1613,15.462445024733022
1614,15.462422900447562
1615,15.46240074345275
1616,15.462378553614183
1617,15.462356330796947
1618,15.462334074865664
1619,15.462311785684507
1620,15.462289463117145
1621,15.462267107026754
1622,15.462244717276025
1623,15.462222293727212
1624,15.462199836242007
1625,15.462177344681676
1626,15.462154818906983
1627,15.462132258778173
1628,15.462109664155028
1629,15.462087034896859
1630,15.462064370862421
1631,15.462041671910034
1632,15.462018937897502
1633,15.461996168682118
1634,15.461973364120718
1635,15.461950524069602
1636,15.461927648384595
1637,15.46190473692099
1638,15.461881789533638
1639,15.461858806076831
1640,15.46183578640437
1641,15.461812730369605
1642,15.461789637825293
1643,15.461766508623771
1644,15.461743342616794
1645,15.461720139655702
1646,15.461696899591251
1647,15.461673622273683
1648,15.461650307552803
1649,15.461626955277854
1650,15.461603565297576
1651,15.461580137460201
1652,15.461556671613465
1653,15.461533167604541
1654,15.461509625280161
1655,15.461486044486495
1656,15.461462425069197
1657,15.461438766873453
1658,15.461415069743879
1659,15.461391333524585
1660,15.461367558059218
1661,15.461343743190842
1662,15.461319888762025
1663,15.461295994614849
1664,15.461272060590833
1665,15.461248086531002
1666,15.46122407227587
1667,15.461200017665384
1668,15.46117592253906
1669,15.461151786735822
1670,15.461127610094081
1671,15.461103392451758
1672,15.461079133646244
1673,15.461054833514403
1674,15.461030491892583
1675,15.461006108616624
1676,15.460981683521826
1677,15.46095721644298
1678,15.460932707214365
1679,15.460908155669717
1680,15.460883561642287
1681,15.460858924964766
1682,15.460834245469384
1683,15.460809522987793
1684,15.460784757351135
1685,15.460759948390086
1686,15.46073509593476
1687,15.46071019981476
1688,15.460685259859181
1689,15.460660275896585
1690,15.460635247755036
1691,15.46061017526211
1692,15.4605850582448
1693,15.46055989652964
1694,15.460534689942644
1695,15.460509438309291
1696,15.460484141454584
1697,15.460458799202982
1698,15.460433411378482
1699,15.460407977804483
1700,15.460382498304009
1701,15.460356972699456
1702,15.460331400812768
1703,15.46030578246542
1704,15.460280117478337
1705,15.460254405671952
1706,15.460228646866186
1707,15.460202840880518
1708,15.46017698753387
1709,15.460151086644697
1710,15.460125138030968
1711,15.460099141510158
1712,15.460073096899222
1713,15.460047004014674
1714,15.46002086267253
1715,15.459994672688284
1716,15.459968433877002
1717,15.459942146053264
1718,15.45991580903113
1719,15.459889422624247
1720,15.45986298664572
1721,15.45983650090824
1722,15.459809965224043
1723,15.459783379404815
1724,15.459756743261874
1725,15.459730056606022
1726,15.459703319247662
1727,15.45967653099667
1728,15.459649691662504
1729,15.459622801054216
1730,15.45959585898033
1731,15.459568865249011
1732,15.459541819667944
1733,15.45951472204439
1734,15.459487572185171
1735,15.459460369896684
1736,15.459433114984915
1737,15.45940580725543
1738,15.45937844651338
1739,15.45935103256347
1740,15.459323565210042
1741,15.459296044257025
1742,15.45926846950794
1743,15.45924084076591
1744,15.459213157833682
1745,15.459185420513599
1746,15.459157628607652
1747,15.459129781917431
1748,15.459101880244146
1749,15.459073923388697
1750,15.459045911151568
1751,15.4590178433329
1752,15.458989719732466
1753,15.458961540149758
1754,15.458933304383896
1755,15.458905012233634
1756,15.45887666349743
1757,15.4588482579734
1758,15.458819795459409
1759,15.458791275752914
1760,15.458762698651157
1761,15.458734063951027
1762,15.458705371449167
1763,15.458676620941901
1764,15.45864781222531
1765,15.458618945095179
1766,15.45859001934703
1767,15.458561034776165
1768,15.458531991177615
1769,15.45850288834617
1770,15.458473726076397
1771,15.458444504162648
1772,15.458415222399044
1773,15.45838588057951
1774,15.458356478497754
1775,15.458327015947345
1776,15.458297492721588
1777,15.458267908613722
1778,15.458238263416721
1779,15.458208556923458
1780,15.45817878892666
1781,15.458148959218923
1782,15.45811906759268
1783,15.458089113840291
1784,15.458059097754015
1785,15.458029019125973
1786,15.457998877748215
1787,15.457968673412767
1788,15.457938405911513
1789,15.457908075036343
1790,15.457877680579088
1791,15.457847222331536
1792,15.45781670008549
1793,15.45778611363268
1794,15.45775546276495
1795,15.457724747274053
1796,15.457693966951839
1797,15.457663121590173
1798,15.457632210980975
1799,15.457601234916241
1800,15.45757019318806
1801,15.45753908558858
1802,15.457507911910094
1803,15.457476671944988
1804,15.457445365485816
1805,15.457413992325261
1806,15.457382552256153
1807,15.45735104507153
1808,15.45731947056463
1809,15.457287828528862
1810,15.457256118757904
1811,15.457224341045649
1812,15.457192495186238
1813,15.457160580974088
1814,15.457128598203955
1815,15.457096546670803
1816,15.457064426170014
1817,15.45703223649723
1818,15.45699997744851
1819,15.456967648820257
1820,15.456935250409279
1821,15.456902782012747
1822,15.45687024342833
1823,15.456837634454105
1824,15.4568049548886
1825,15.456772204530864
1826,15.456739383180416
1827,15.456706490637321
1828,15.45667352670218
1829,15.45664049117616
1830,15.456607383860986
1831,15.45657420455901
1832,15.456540953073235
1833,15.456507629207248
1834,15.456474232765354
1835,15.456440763552528
1836,15.456407221374459
1837,15.456373606037568
1838,15.456339917349053
1839,15.456306155116852
1840,15.456272319149756
1841,15.456238409257347
1842,15.456204425250045
1843,15.456170366939208
1844,15.456136234137029
1845,15.456102026656653
1846,15.456067744312188
1847,15.45603338691866
1848,15.455998954292204
1849,15.455964446249855
1850,15.455929862609777
1851,15.455895203191213
1852,15.455860467814473
1853,15.45582565630104
1854,15.45579076847356
1855,15.45575580415584
1856,15.455720763172906
1857,15.45568564535105
1858,15.45565045051785
1859,15.455615178502157
1860,15.455579829134173
1861,15.455544402245483
1862,15.455508897669024
1863,15.45547331523918
1864,15.455437654791814
1865,15.455401916164254
1866,15.455366099195329
1867,15.455330203725488
1868,15.45529422959664
1869,15.455258176652462
1870,15.455222044738177
1871,15.455185833700709
1872,15.455149543388728
1873,15.455113173652594
1874,15.455076724344535
1875,15.45504019531855
1876,15.455003586430479
1877,15.454966897538073
1878,15.45493012850101
1879,15.454893279180943
1880,15.454856349441474
1881,15.454819339148282
1882,15.45478224816912
1883,15.454745076373813
1884,15.454707823634363
1885,15.454670489824984
1886,15.454633074822045
1887,15.454595578504215
1888,15.454558000752469
1889,15.454520341450115
1890,15.45448260048283
1891,15.454444777738734
1892,15.454406873108404
1893,15.4543688864849
1894,15.454330817763854
1895,15.454292666843445
1896,15.45425443362452
1897,15.454216118010565
1898,15.454177719907795
1899,15.454139239225155
1900,15.45410067587441
1901,15.454062029770148
1902,15.454023300829851
1903,15.453984488973944
1904,15.45394559412579
1905,15.453906616211786
1906,15.453867555161397
1907,15.453828410907192
1908,15.453789183384876
1909,15.453749872533361
1910,15.453710478294829
1911,15.453671000614705
1912,15.453631439441788
1913,15.453591794728228
1914,15.453552066429662
1915,15.453512254505135
1916,15.453472358917258
1917,15.45343237963224
1918,15.453392316619823
1919,15.453352169853542
1920,15.453311939310543
1921,15.453271624971833
1922,15.453231226822119
1923,15.453190744850087
1924,15.45315017904829
1925,15.453109529413245
1926,15.453068795945489
1927,15.453027978649645
1928,15.45298707753441
1929,15.452946092612656
1930,15.452905023901506
1931,15.45286387142234
1932,15.452822635200823
1933,15.452781315267018
1934,15.452739911655415
1935,15.452698424404954
1936,15.452656853559096
1937,15.452615199165887
1938,15.452573461278016
1939,15.452531639952818
1940,15.452489735252371
1941,15.452447747243546
1942,15.452405675998047
1943,15.452363521592426
1944,15.452321284108198
1945,15.452278963631871
1946,15.452236560255002
1947,15.452194074074209
1948,15.452151505191276
1949,15.452108853713176
1950,15.452066119752123
1951,15.452023303425664
1952,15.451980404856647
1953,15.45193742417336
1954,15.45189436150952
1955,15.451851217004375
1956,15.451807990802704
1957,15.451764683054916
1958,15.451721293917055
1959,15.451677823550888
1960,15.45163427212394
1961,15.45159063980955
1962,15.451546926786913
1963,15.451503133241113
1964,15.451459259363236
1965,15.451415305350343
1966,15.451371271405565
1967,15.451327157738113
1968,15.451282964563417
1969,15.451238692103047
1970,15.451194340584832
1971,15.451149910242926
1972,15.451105401317843
1973,15.451060814056396
1974,15.451016148711934
1975,15.45097140554425
1976,15.450926584819653
1977,15.45088168681104
1978,15.450836711797923
1979,15.450791660066495
1980,15.4507465319096
1981,15.45070132762687
1982,15.450656047524705
1983,15.450610691916372
1984,15.450565261121941
1985,15.450519755468436
1986,15.450474175289804
1987,15.450428520927039
1988,15.450382792728071
1989,15.45033699104799
1990,15.450291116248867
1991,15.450245168700025
1992,15.450199148777896
1993,15.45015305686611
1994,15.45010689335555
1995,15.450060658644382
1996,15.450014353138025
1997,15.449967977249303
1998,15.449921531398305
1999,15.449875016012594
2000,15.449828431527106
2001,15.44978177838423
2002,15.449735057033813
2003,15.449688267933196
2004,15.449641411547281
2005,15.449594488348453
2006,15.449547498816626
2007,15.449500443439428
2008,15.449453322711937
2009,15.449406137136933
2010,15.449358887224829
2011,15.449311573493626
2012,15.44926419646906
2013,15.449216756684462
2014,15.449169254680948
2015,15.449121691007276
2016,15.449074066219888
2017,15.44902638088297
2018,15.44897863556844
2019,15.44893083085589
2020,15.44888296733271
2021,15.448835045593938
2022,15.448787066242419
2023,15.448739029888669
2024,15.44869093715097
2025,15.448642788655294
2026,15.448594585035332
2027,15.448546326932503
2028,15.448498014995922
2029,15.448449649882384
2030,15.448401232256355
2031,15.448352762789984
2032,15.448304242163035
2033,15.448255671062949
2034,15.448207050184735
2035,15.448158380231035
2036,15.448109661912019
2037,15.448060895945416
2038,15.448012083056526
2039,15.447963223978045
2040,15.447914319450186
2041,15.447865370220633
2042,15.447816377044397
2043,15.447767340683876
2044,15.44771826190885
2045,15.447669141496318
2046,15.447619980230545
2047,15.447570778903032
2048,15.447521538312422
2049,15.447472259264483
2050,15.447422942572052
2051,15.447373589055015
2052,15.447324199540159
2053,15.447274774861256
2054,15.44722531585889
2055,15.447175823380526
2056,15.44712629828027
2057,15.44707674141899
2058,15.447027153664145
2059,15.446977535889754
2060,15.446927888976331
2061,15.446878213810809
2062,15.44682851128647
2063,15.446778782302887
2064,15.44672902776579
2065,15.44667924858712
2066,15.446629445684787
2067,15.446579619982726
2068,15.446529772410718
2069,15.446479903904377
2070,15.446430015405046
2071,15.446380107859621
2072,15.446330182220642
2073,15.446280239446056
2074,15.446230280499131
2075,15.446180306348438
2076,15.446130317967707
2077,15.446080316335705
2078,15.446030302436212
2079,15.445980277257833
2080,15.445930241793954
2081,15.445880197042591
2082,15.445830144006342
2083,15.445780083692195
2084,15.445730017111499
2085,15.445679945279823
2086,15.445629869216829
2087,15.445579789946114
2088,15.445529708495222
2089,15.445479625895404
2090,15.445429543181527
2091,15.445379461392005
2092,15.445329381568609
2093,15.44527930475636
2094,15.445229232003443
2095,15.445179164360994
2096,15.44512910288311
2097,15.445079048626576
2098,15.445029002650786
2099,15.444978966017676
2100,15.444928939791415
2101,15.444878925038548
2102,15.444828922827549
2103,15.44477893422893
2104,15.444728960314952
2105,15.444679002159607
2106,15.44462906083829
2107,15.444579137427912
2108,15.444529233006524
2109,15.44447934865334
2110,15.44442948544847
2111,15.44437964447291
2112,15.444329826808225
2113,15.444280033536563
2114,15.444230265740439
2115,15.444180524502551
2116,15.444130810905719
2117,15.444081126032662
2118,15.444031470965903
2119,15.443981846787544
2120,15.443932254579263
2121,15.443882695421948
2122,15.443833170395742
2123,15.443783680579832
2124,15.443734227052227
2125,15.443684810889714
2126,15.443635433167634
2127,15.443586094959782
2128,15.443536797338172
2129,15.443487541373036
2130,15.443438328132467
2131,15.443389158682505
2132,15.443340034086784
2133,15.443290955406487
2134,15.443241923700205
2135,15.44319294002369
2136,15.443144005429843
2137,15.443095120968449
2138,15.443046287686128
2139,15.44299750662604
2140,15.442948778827956
2141,15.442900105327931
2142,15.442851487158196
2143,15.442802925347065
2144,15.442754420918826
2145,15.442705974893391
2146,15.442657588286448
2147,15.442609262109057
2148,15.442560997367755
2149,15.44251279506412
2150,15.442464656194955
2151,15.442416581751946
2152,15.442368572721536
2153,15.442320630084884
2154,15.442272754817688
2155,15.442224947889992
2156,15.442177210266207
2157,15.442129542904791
2158,15.442081946758293
2159,15.442034422773109
2160,15.441986971889431
2161,15.441939595041077
2162,15.441892293155417
2163,15.44184506715319
2164,15.441797917948453
2165,15.441750846448434
2166,15.44170385355342
2167,15.441656940156632
2168,15.441610107144117
2169,15.441563355394692
2170,15.44151668577976
2171,15.441470099163272
2172,15.441423596401563
2173,15.441377178343313
2174,15.441330845829372
2175,15.441284599692766
2176,15.441238440758495
2177,15.441192369843519
2178,15.441146387756637
2179,15.441100495298384
2180,15.441054693260979
2181,15.441008982428226
2182,15.440963363575401
2183,15.440917837469254
2184,15.44087240486783
2185,15.440827066520468
2186,15.440781823167692
2187,15.440736675541146
2188,15.440691624363565
2189,15.440646670348642
2190,15.440601814201003
2191,15.440557056616154
2192,15.440512398280413
2193,15.440467839870806
2194,15.440423382055117
2195,15.440379025491726
2196,15.440334770829608
2197,15.440290618708358
2198,15.440246569757962
2199,15.440202624598966
2200,15.44015878384224
2201,15.440115048089119
2202,15.440071417931268
2203,15.440027893950601
2204,15.439984476719408
2205,15.439941166800153
2206,15.439897964745596
2207,15.439854871098593
2208,15.439811886392325
2209,15.439769011150023
2210,15.439726245885103
2211,15.439683591101124
2212,15.439641047291733
2213,15.439598614940701
2214,15.439556294521898
2215,15.439514086499274
2216,15.439471991326918
2217,15.439430009448946
2218,15.43938814129957
2219,15.439346387303118
2220,15.43930474787403
2221,15.439263223416821
2222,15.439221814326146
2223,15.439180520986719
2224,15.43913934377346
2225,15.439098283051438
2226,15.43905733917586
2227,15.439016512492179
2228,15.438975803335977
2229,15.43893521203316
2230,15.438894738899782
2231,15.438854384242328
2232,15.438814148357498
2233,15.438774031532366
2234,15.438734034044414
2235,15.438694156161464
2236,15.438654398141878
2237,15.438614760234428
2238,15.43857524267848
2239,15.438535845703937
2240,15.438496569531297
2241,15.438457414371724
2242,15.438418380427134
2243,15.438379467890126
2244,15.438340676944112
2245,15.438302007763363
2246,15.43826346051305
2247,15.438225035349308
2248,15.438186732419263
2249,15.438148551861092
2250,15.438110493804148
2251,15.438072558368876
2252,15.438034745667077
2253,15.43799705580173
2254,15.43795948886727
2255,15.437922044949502
2256,15.43788472412576
2257,15.43784752646491
2258,15.437810452027428
2259,15.437773500865523
2260,15.437736673023133
2261,15.437699968536004
2262,15.437663387431833
2263,15.437626929730248
2264,15.43759059544293
2265,15.437554384573684
2266,15.43751829711847
2267,15.437482333065555
2268,15.437446492395512
2269,15.437410775081329
2270,15.437375181088498
2271,15.437339710375085
2272,15.437304362891767
2273,15.437269138581986
2274,15.437234037381948
2275,15.437199059220779
2276,15.43716420402053
2277,15.437129471696313
2278,15.437094862156336
2279,15.437060375302055
2280,15.437026011028161
2281,15.436991769222765
2282,15.436957649767365
2283,15.43692365253704
2284,15.436889777400447
2285,15.436856024219951
2286,15.43682239285171
2287,15.436788883145702
2288,15.436755494945908
2289,15.436722228090295
2290,15.436689082410904
2291,15.436656057734048
2292,15.436623153880305
2293,15.436590370664558
2294,15.436557707896196
2295,15.436525165379079
2296,15.436492742911717
2297,15.43646044028733
2298,15.436428257293871
2299,15.43639619371415
2300,15.43636424932598
2301,15.436332423902138
2302,15.436300717210536
2303,15.436269129014295
2304,15.436237659071766
2305,15.436206307136674
2306,15.43617507295821
2307,15.436143956281036
2308,15.436112956845411
2309,15.43608207438735
2310,15.436051308638513
2311,15.436020659326482
2312,15.435990126174751
2313,15.43595970890278
2314,15.435929407226096
2315,15.435899220856449
2316,15.435869149501748
2317,15.435839192866274
2318,15.435809350650628
2319,15.43577962255195
2320,15.435750008263872
2321,15.435720507476674
2322,15.435691119877275
2323,15.43566184514942
2324,15.435632682973662
2325,15.43560363302749
2326,15.435574694985345
2327,15.435545868518771
2328,15.435517153296399
2329,15.435488548984097
2330,15.43546005524503
2331,15.43543167173961
2332,15.435403398125771
2333,15.435375234058876
2334,15.435347179191835
2335,15.435319233175198
2336,15.435291395657195
2337,15.435263666283804
2338,15.435236044698833
2339,15.435208530543942
2340,15.435181123458795
2341,15.435153823080997
2342,15.4351266290463
2343,15.435099540988551
2344,15.435072558539812
2345,15.435045681330386
2346,15.435018908988935
2347,15.434992241142492
2348,15.434965677416495
2349,15.434939217434923
2350,15.434912860820301
2351,15.434886607193775
2352,15.434860456175139
2353,15.434834407382974
2354,15.434808460434583
2355,15.434782614946112
2356,15.434756870532642
2357,15.434731226808152
2358,15.434705683385667
2359,15.434680239877213
2360,15.434654895893948
2361,15.434629651046164
2362,15.43460450494339
2363,15.434579457194335
2364,15.434554507407098
2365,15.434529655189014
2366,15.434504900146917
2367,15.43448024188704
2368,15.434455680015093
2369,15.434431214136305
2370,15.434406843855502
2371,15.43438256877714
2372,15.434358388505322
2373,15.43433430264384
2374,15.434310310796265
2375,15.434286412565934
2376,15.43426260755602
2377,15.434238895369557
2378,15.43421527560949
2379,15.434191747878703
2380,15.4341683117801
2381,15.434144966916532
2382,15.434121712891002
2383,15.434098549306515
2384,15.434075475766258
2385,15.434052491873592
2386,15.434029597232026
2387,15.434006791445352
2388,15.433984074117602
2389,15.433961444853086
2390,15.433938903256502
2391,15.433916448932838
2392,15.433894081487532
2393,15.433871800526394
2394,15.433849605655727
2395,15.433827496482284
2396,15.433805472613333
2397,15.433783533656696
2398,15.433761679220735
2399,15.433739908914403
2400,15.43371822234729
2401,15.433696619129588
2402,15.43367509887221
2403,15.433653661186698
2404,15.433632305685386
2405,15.433611031981274
2406,15.433589839688157
2407,15.433568728420601
2408,15.433547697794028
2409,15.433526747424601
2410,15.433505876929397
2411,15.433485085926355
2412,15.433464374034282
2413,15.433443740872907
2414,15.433423186062907
2415,15.43340270922587
2416,15.433382309984378
2417,15.433361987961966
2418,15.43334174278319
2419,15.433321574073643
2420,15.433301481459933
2421,15.433281464569703
2422,15.433261523031677
2423,15.433241656475698
2424,15.433221864532609
2425,15.433202146834454
2426,15.433182503014395
2427,15.433162932706665
2428,15.4331434355467
2429,15.43312401117111
2430,15.43310465921766
2431,15.433085379325316
2432,15.433066171134188
2433,15.433047034285718
2434,15.433027968422465
2435,15.433008973188258
2436,15.432990048228167
2437,15.432971193188525
2438,15.43295240771694
2439,15.432933691462248
2440,15.432915044074633
2441,15.432896465205493
2442,15.432877954507589
2443,15.432859511634963
2444,15.432841136242969
2445,15.432822827988309
2446,15.432804586528981
2447,15.432786411524342
2448,15.432768302635063
2449,15.432750259523212
2450,15.432732281852173
2451,15.43271436928674
2452,15.432696521493003
2453,15.432678738138474
2454,15.432661018892025
2455,15.432643363423916
2456,15.432625771405789
2457,15.432608242510694
2458,15.432590776413042
2459,15.432573372788669
2460,15.432556031314801
2461,15.432538751670073
2462,15.43252153353452
2463,15.432504376589597
2464,15.432487280518181
2465,15.432470245004547
2466,15.432453269734374
2467,15.432436354394811
2468,15.432419498674392
2469,15.432402702263083
2470,15.432385964852251
2471,15.432369286134756
2472,15.432352665804784
2473,15.43233610355805
2474,15.432319599091635
2475,15.432303152104055
2476,15.432286762295298
2477,15.432270429366698
2478,15.432254153021134
2479,15.432237932962796
2480,15.43222176889739
2481,15.43220566053199
2482,15.432189607575141
2483,15.432173609736806
2484,15.432157666728349
2485,15.432141778262597
2486,15.43212594405376
2487,15.432110163817496
2488,15.43209443727089
2489,15.432078764132429
2490,15.432063144122012
2491,15.43204757696096
2492,15.432032062372048
2493,15.432016600079374
2494,15.432001189808553
2495,15.431985831286505
2496,15.431970524241612
2497,15.431955268403678
2498,15.431940063503827
2499,15.431924909274668
2500,15.431909805450147
2501,15.431894751765618
2502,15.431879747957822
2503,15.431864793764886
2504,15.431849888926319
2505,15.431835033182995
2506,15.431820226277187
2507,15.431805467952518
2508,15.431790757954003
2509,15.431776096027988
2510,15.431761481922196
2511,15.431746915385709
2512,15.43173239616894
2513,15.431717924023717
2514,15.431703498703127
2515,15.431689119961618
2516,15.431674787555043
2517,15.431660501240511
2518,15.431646260776473
2519,15.431632065922747
2520,15.431617916440397
2521,15.431603812091874
2522,15.4315897526409
2523,15.431575737852517
2524,15.431561767493056
2525,15.431547841330154
2526,15.431533959132725
2527,15.431520120671
2528,15.431506325716478
2529,15.431492574041924
2530,15.43147886542138
2531,15.431465199630175
2532,15.431451576444902
2533,15.431437995643352
2534,15.43142445700467
2535,15.431410960309153
2536,15.431397505338394
2537,15.431384091875211
2538,15.431370719703676
2539,15.431357388609063
2540,15.431344098377853
2541,15.431330848797801
2542,15.431317639657816
2543,15.431304470748042
2544,15.431291341859813
2545,15.431278252785692
2546,15.431265203319407
2547,15.431252193255862
2548,15.43123922239114
2549,15.431226290522535
2550,15.431213397448492
2551,15.431200542968604
2552,15.43118772688365
2553,15.431174948995537
2554,15.431162209107342
2555,15.431149507023278
2556,15.431136842548682
2557,15.431124215490037
2558,15.431111625654962
2559,15.431099072852183
2560,15.431086556891554
2561,15.431074077583986
2562,15.431061634741587
2563,15.431049228177494
2564,15.431036857705971
2565,15.431024523142364
2566,15.431012224303071
2567,15.430999961005623
2568,15.430987733068587
2569,15.430975540311591
2570,15.43096338255535
2571,15.430951259621619
2572,15.430939171333206
2573,15.430927117513967
2574,15.430915097988775
2575,15.430903112583582
2576,15.430891161125338
2577,15.430879243442018
2578,15.430867359362612
2579,15.430855508717118
2580,15.430843691336559
2581,15.43083190705296
2582,15.43082015569932
2583,15.430808437109652
2584,15.43079675111893
2585,15.430785097563117
2586,15.430773476279166
2587,15.430761887104977
2588,15.430750329879443
2589,15.430738804442381
2590,15.430727310634577
2591,15.430715848297737
2592,15.430704417274594
2593,15.430693017408709
2594,15.430681648544654
2595,15.430670310527901
2596,15.430659003204838
2597,15.430647726422746
2598,15.430636480029882
2599,15.430625263875362
2600,15.430614077809235
2601,15.430602921682354
2602,15.430591795346587
2603,15.430580698654634
2604,15.430569631460035
2605,15.430558593617278
2606,15.43054758498168
2607,15.43053660540941
2608,15.430525654757528
2609,15.430514732883935
2610,15.430503839647383
2611,15.43049297490746
2612,15.430482138524619
2613,15.43047133036013
2614,15.430460550276083
2615,15.43044979813542
2616,15.430439073801864
2617,15.430428377140018
2618,15.4304177080152
2619,15.430407066293645
2620,15.4303964518423
2621,15.430385864528926
2622,15.43037530422213
2623,15.43036477079124
2624,15.430354264106395
2625,15.430343784038499
2626,15.430333330459256
2627,15.430322903241098
2628,15.43031250225725
2629,15.430302127381696
2630,15.43029177848915
2631,15.430281455455079
2632,15.430271158155733
2633,15.430260886468051
